User_ID,Latitude,Longitude,Date,Time,Movement_Duration,Distance,Speed,Area_ID,Area_Name,Transport_Mode,Activity_Type,Weather,Day,Hour,Weekday,Weekend_Weekday
P0021,23.182038,77.407715,2025-11-25,20:08,23.02,30.06,75.1,AR08,Area_H,Car,Work,Clear,Tuesday,20,1,Weekday
P0021,23.253788,77.415466,2026-02-07,18:18,14.86,7.95,42.35,AR05,Area_E,Bus,Shopping,Rain,Saturday,18,5,Weekend
P0021,23.267475,77.408428,2026-01-17,08:28,11.99,1.18,5.56,AR05,Area_E,,Work,Cloudy,Saturday,8,5,Weekend
P0021,23.234888,77.431599,2025-12-08,01:13,29.29,3.35,7.01,AR05,Area_E,Walking,Leisure,,Monday,1,0,Weekday
P0021,23.23654,77.406742,2026-01-17,14:53,38.35,24.27,38.95,AR05,Area_E,Car,Leisure,Clear,Saturday,14,5,Weekend
P0021,23.250479,77.403295,2026-01-17,21:31,80.55,10.42,9.59,AR05,Area_E,Bicycle,Work,Cloudy,Saturday,21,5,Weekend
P0021,23.248012,77.394193,2025-12-07,17:35,26.64,33.63,73.82,AR05,Area_E,Bus,Commute,,Sunday,17,6,Weekend
P0021,23.327288,77.35245,2025-12-18,17:51,22.87,12.7,46.09,AR01,Area_A,Car,Unknown,Cloudy,Thursday,17,3,Weekday
P0021,23.340131,77.358922,2025-12-01,08:23,17.56,1.39,6.02,AR01,Area_A,Walking,Social,Cloudy,Monday,8,0,Weekday
P0021,23.26002,77.408466,2025-12-27,08:40,11.73,,16.84,AR05,Area_E,Bicycle,Commute,Clear,Saturday,8,5,Weekend
P0021,23.321725,77.309017,2026-01-13,19:08,51.3,9.12,13.02,AR01,Area_A,Bicycle,Social,Clear,Tuesday,19,1,Weekday
P0021,23.242507,77.417031,2026-01-17,18:50,,1.39,2.96,AR05,Area_E,Walking,Leisure,,Saturday,18,5,Weekend
P0021,23.326083,77.333263,2026-02-20,17:35,17.12,6.14,23.71,AR01,Area_A,Bus,Commute,Clear,Friday,17,4,Weekday
P0021,23.254735,77.401045,2025-12-01,08:30,27.66,1.74,3.99,AR05,Area_E,Walking,Social,Cloudy,Monday,8,0,Weekday
P0021,23.26734,77.389861,2025-11-02,22:48,7.77,1.13,11.02,AR05,Area_E,Bicycle,Shopping,Clear,Sunday,22,6,Weekend
P0021,23.2609,77.405971,2025-11-27,08:15,40.61,13.24,23.8,AR05,Area_E,Car,,Cloudy,Thursday,8,3,Weekday
P0021,23.231148,77.396005,2025-12-26,20:38,11.87,3.5,23.73,AR05,Area_E,Bicycle,Commute,Clear,Friday,20,4,Weekday
P0021,23.256466,77.410843,2026-01-14,22:07,29.41,5.88,16.89,AR05,Area_E,Bicycle,Social,Cloudy,Wednesday,22,2,Weekday
P0021,23.31938,77.335069,2026-02-05,15:45,12.34,14.08,71.98,AR01,Area_A,Car,Social,Rain,Thursday,15,3,Weekday
P0021,23.320217,77.319802,2025-11-24,15:08,28.26,26.15,53.2,AR01,Area_A,Bus,Leisure,Clear,Monday,15,0,Weekday
P0021,23.270505,77.387948,2025-12-31,07:12,16.88,17.37,77.55,AR05,Area_E,Car,Social,Clear,Wednesday,7,2,Weekday
P0021,23.325793,77.351608,2025-12-30,10:29,17.36,6.01,23.15,AR01,Area_A,Motorbike,Unknown,Fog,Tuesday,10,1,Weekday
P0021,23.321036,77.375386,2026-02-20,16:53,14.91,4.52,17.71,AR01,Area_A,Bicycle,Commute,Cloudy,Friday,16,4,Weekday
P0021,23.258601,77.404864,2026-02-15,08:41,31.54,35.44,79.27,AR05,Area_E,Bus,Leisure,Clear,Sunday,8,6,Weekend
P0021,23.255933,77.419122,2026-02-25,20:16,29.82,4.2,7.87,AR05,Area_E,Walking,Leisure,,Wednesday,20,2,Weekday
P0021,23.247156,77.430089,2025-12-29,10:37,24.35,19.31,63.22,AR05,Area_E,Bus,Commute,Fog,Monday,10,0,Weekday
P0021,23.327667,77.339187,2026-02-27,18:55,25.93,8.53,21.79,AR01,Area_A,Bicycle,Unknown,Clear,Friday,18,4,Weekday
P0021,23.30586,77.355966,2026-02-05,09:54,21.18,5.19,19.5,AR01,Area_A,,Leisure,Rain,Thursday,9,3,Weekday
P0021,23.252598,77.46638,2026-01-27,20:25,24.48,22.49,55.15,AR06,Area_F,Bus,Medical,Rain,Tuesday,20,1,Weekday
P0021,23.305946,77.323762,2026-01-22,15:06,27.96,1.17,3.54,AR01,Area_A,Walking,Unknown,Rain,Thursday,15,3,Weekday
P0021,23.268668,77.411406,2025-11-19,21:30,13.34,0.99,5.93,AR05,Area_E,Walking,Shopping,Cloudy,Wednesday,21,2,Weekday
P0021,23.26235,77.389611,2025-12-11,13:37,5.3,0.41,6.03,AR05,Area_E,Walking,Commute,Cloudy,Thursday,13,3,Weekday
P0021,23.330142,77.319323,2025-11-05,07:00,57.54,7.92,10.71,AR01,Area_A,Bicycle,Social,Clear,Wednesday,7,2,Weekday
P0021,23.261089,77.434643,2026-02-21,15:40,39.69,28.75,48.71,AR05,Area_E,,Social,Cloudy,Saturday,15,5,Weekend
P0021,23.182618,77.411784,2026-01-23,09:48,9.38,9.08,72.28,AR08,Area_H,Bus,Work,Clear,Friday,9,4,Weekday
P0021,23.329205,77.34644,2025-11-24,11:53,31.62,12.51,24.26,AR01,Area_A,Bicycle,,,Monday,11,0,Weekday
P5202,23.177719,77.470822,2025-11-17,04:00,21.91,14.09,51.39,AR09,Area_I,Bus,Unknown,Clear,Monday,4,0,Weekday
P5202,23.174766,77.493112,2026-01-08,08:46,32.21,19.77,34.82,AR09,Area_I,Bus,Social,Clear,Thursday,8,3,Weekday
P5202,23.198184,77.469532,2025-12-22,19:54,53.95,1.17,1.36,AR09,Area_I,Walking,Unknown,Clear,Monday,19,0,Weekday
P5202,23.307319,77.435762,2026-01-03,14:51,21.94,7.36,19.25,AR02,Area_B,Bicycle,Commute,Cloudy,Saturday,14,5,Weekend
P5202,23.330028,77.404661,2025-12-09,20:53,17.07,,24.43,AR02,Area_B,Bicycle,Work,Clear,Tuesday,20,1,Weekday
P5202,23.180753,77.482988,2026-02-28,12:34,13.68,,38.24,AR09,Area_I,Train,Unknown,Cloudy,Saturday,12,5,Weekend
P5202,23.304905,77.407651,2025-11-14,07:50,33.72,31.56,59.97,AR02,Area_B,Motorbike,,Rain,Friday,7,4,Weekday
P5202,23.164867,77.498787,2026-01-30,18:59,45.88,8.02,9.64,AR09,,Bicycle,,Cloudy,Friday,18,4,Weekday
P5202,23.318657,77.489373,2026-02-08,07:26,6.02,3.06,36.37,AR03,Area_C,Car,Social,Rain,Sunday,7,6,Weekend
P5202,23.191364,77.337457,2025-12-29,19:43,16.63,3.6,13.11,AR07,Area_G,Bicycle,Leisure,Fog,Monday,19,0,Weekday
P5202,23.308551,77.430232,2026-01-03,07:41,24.58,5.38,16.41,AR02,Area_B,Bicycle,,Cloudy,Saturday,7,5,Weekend
P5202,23.261324,77.412483,2025-11-28,21:26,47.24,13.02,22.22,AR05,Area_E,Bicycle,Leisure,Clear,Friday,21,4,Weekday
P5202,23.315555,77.402026,2025-12-07,18:51,45.26,50.0,78.62,AR02,Area_B,Motorbike,Work,Cloudy,Sunday,18,6,Weekend
P5202,23.18125,77.484289,2026-01-06,17:06,12.46,2.02,9.6,AR09,Area_I,Bicycle,Leisure,Clear,Tuesday,17,1,Weekday
P5202,23.189246,77.484164,2025-12-29,16:22,,1.62,8.56,AR09,Area_I,Bicycle,Unknown,Cloudy,Monday,16,0,Weekday
P5202,23.186722,77.483142,2025-11-25,10:22,21.07,2.87,7.55,AR09,Area_I,Walking,Commute,Rain,Tuesday,10,1,Weekday
P5202,23.189265,77.488075,2025-12-29,17:37,9.9,7.32,54.83,AR09,Area_I,Bus,Social,Cloudy,Monday,17,0,Weekday
P5202,23.317264,77.413292,2025-11-18,20:26,15.16,4.89,19.5,AR02,Area_B,Bicycle,Leisure,Clear,Tuesday,20,1,Weekday
P1770,23.256721,77.491875,2026-02-02,12:12,42.78,13.6,21.02,AR06,Area_F,Bicycle,Medical,Cloudy,Monday,12,0,Weekday
P1770,23.259236,77.481742,2025-11-23,11:00,10.8,1.29,10.01,AR06,Area_F,Bicycle,Commute,Fog,Sunday,11,6,Weekend
P1770,23.259854,77.403889,2025-12-14,12:36,21.35,22.87,64.45,AR05,Area_E,Motorbike,Social,Cloudy,Sunday,12,6,Weekend
P1770,23.243903,77.484939,2026-02-07,09:34,17.91,2.41,9.2,AR06,Area_F,Bicycle,Commute,Clear,Saturday,9,5,Weekend
P1770,23.255534,77.465258,2026-01-27,05:30,17.92,0.55,2.11,AR06,Area_F,Walking,,Clear,Tuesday,5,1,Weekday
P1770,23.23528,77.466173,2025-12-31,21:19,20.28,11.3,31.77,AR06,Area_F,Train,Medical,Clear,Wednesday,21,2,Weekday
P1770,23.1629,77.414085,2025-12-28,10:13,15.34,1.45,5.17,AR08,Area_H,Walking,Commute,Clear,Sunday,10,6,Weekend
P1770,23.185017,77.405635,2026-02-11,02:13,21.32,0.81,2.98,AR08,Area_H,Walking,Work,Clear,Wednesday,2,2,Weekday
P1770,23.172396,77.406493,2025-12-15,15:52,26.64,2.64,7.05,AR08,Area_H,Walking,Commute,Clear,Monday,15,0,Weekday
P1770,23.184988,77.423752,2025-11-13,16:37,60.84,3.71,3.37,AR08,Area_H,Walking,Work,Rain,Thursday,16,3,Weekday
P1770,23.243597,77.489202,2026-02-28,12:46,8.96,10.53,73.29,AR06,Area_F,Car,Medical,Clear,Saturday,12,5,Weekend
P1770,23.262873,77.497133,2025-11-01,18:17,38.84,45.06,69.58,AR06,Area_F,Car,Commute,Rain,Saturday,18,5,Weekend
P1770,23.162287,77.405985,2026-01-17,04:17,13.79,0.63,3.12,AR08,Area_H,Walking,Work,Rain,Saturday,4,5,Weekend
P1770,23.250159,77.463431,2025-11-10,22:33,8.73,0.49,3.73,AR06,Area_F,Walking,Medical,Rain,Monday,22,0,Weekday
P1770,23.184341,77.406102,2025-11-18,13:13,10.91,1.1,6.61,AR08,Area_H,Walking,Work,,Tuesday,13,1,Weekday
P1770,23.189107,77.400597,2025-12-26,07:38,10.54,0.43,2.25,AR08,Area_H,Walking,,Cloudy,Friday,7,4,Weekday
P1770,23.177286,77.406329,2026-01-14,14:49,17.58,14.27,47.77,AR08,Area_H,,Work,Clear,Wednesday,14,2,Weekday
P1770,23.250459,77.506414,2025-12-08,07:09,14.72,2.05,11.61,AR06,Area_F,Bicycle,Medical,Clear,Monday,7,0,Weekday
P1770,23.248841,77.509863,2026-02-18,16:19,10.49,2.11,14.83,AR06,Area_F,Bicycle,,Clear,Wednesday,16,2,Weekday
P1770,23.189871,77.401013,2025-11-27,08:59,13.36,8.73,37.56,AR08,Area_H,Train,Work,Fog,Thursday,8,3,Weekday
P1770,23.348837,77.407326,2026-02-14,16:01,35.35,2.86,6.03,AR02,Area_B,Walking,Work,Clear,Saturday,16,5,Weekend
P2276,23.269242,77.47683,2026-01-15,17:46,6.02,5.16,70.61,AR06,Area_F,Bus,Medical,Fog,Thursday,17,3,Weekday
P2276,23.334172,77.491258,2025-12-23,19:00,21.21,2.46,6.65,AR03,Area_C,Walking,Education,Clear,Tuesday,19,1,Weekday
P2276,23.241379,77.494869,2026-01-16,17:36,41.17,21.88,43.68,AR06,Area_F,Bus,Medical,Clear,Friday,17,4,Weekday
P2276,23.206474,77.40005,2025-12-18,19:32,36.88,21.24,31.85,AR08,Area_H,Car,Commute,Cloudy,Thursday,19,3,Weekday
P2276,23.239777,77.495583,2026-02-19,00:10,10.55,1.16,8.57,AR06,Area_F,Bicycle,Medical,Rain,Thursday,0,3,Weekday
P2276,23.25248,77.49085,2026-01-23,20:22,26.26,4.19,12.2,AR06,Area_F,Bicycle,Commute,Cloudy,Friday,20,4,Weekday
P2276,23.264336,77.480083,2025-12-30,13:19,,8.17,7.87,AR06,Area_F,Walking,Medical,,Tuesday,13,1,Weekday
P2276,23.241763,77.468406,2025-12-23,10:06,14.67,15.4,77.36,AR06,Area_F,Motorbike,Medical,Clear,Tuesday,10,1,Weekday
P2276,23.261006,77.480676,2026-01-15,04:31,29.85,22.6,42.23,AR06,Area_F,Car,Medical,Clear,Thursday,4,3,Weekday
P2276,23.250435,77.495652,2026-01-24,07:36,36.48,4.57,6.87,AR06,Area_F,Walking,Medical,Clear,Saturday,7,5,Weekend
P2276,23.253195,77.501654,2026-01-09,14:20,13.12,6.25,36.54,AR06,Area_F,Car,Medical,Rain,Friday,14,4,Weekday
P2276,23.252106,77.44971,2026-01-29,06:58,30.56,7.06,14.54,AR06,,Bicycle,Medical,,Thursday,6,3,Weekday
P2276,23.246547,77.469523,2025-12-15,03:22,38.22,10.23,21.18,AR06,Area_F,Bicycle,Medical,Clear,Monday,3,0,Weekday
P2276,23.264864,77.482969,2025-12-11,07:03,32.0,27.65,51.6,AR06,Area_F,Car,Commute,Clear,Thursday,7,3,Weekday
P2276,23.274739,77.474973,2026-02-12,17:18,24.87,4.82,16.49,AR06,Area_F,Bicycle,Medical,Clear,Thursday,17,3,Weekday
P2276,23.184263,77.329374,2026-01-11,07:46,20.52,2.02,7.97,AR07,Area_G,Walking,Social,Clear,Sunday,7,6,Weekend
P2276,23.231636,77.411079,2025-11-18,07:13,17.42,4.05,13.56,AR05,Area_E,Bicycle,,Cloudy,Tuesday,7,1,Weekday
P2276,23.231837,77.489637,2026-02-02,08:26,34.98,8.65,19.18,AR06,Area_F,Bicycle,Medical,Clear,Monday,8,0,Weekday
P2276,23.25057,77.489495,2025-11-01,15:04,38.53,25.15,35.7,AR06,Area_F,Motorbike,Commute,Fog,Saturday,15,5,Weekend
P2276,23.245193,77.47674,2026-02-06,17:49,40.93,17.57,27.51,AR06,Area_F,Car,Commute,Rain,Friday,17,4,Weekday
P2276,23.24537,77.467639,2025-11-05,12:06,,12.54,21.74,AR06,Area_F,,Medical,Cloudy,Wednesday,12,2,Weekday
P2276,23.252488,77.488423,2026-02-12,16:16,31.33,1.67,4.15,AR06,Area_F,Walking,Medical,Rain,Thursday,16,3,Weekday
P2276,23.25963,77.496257,2026-01-13,08:50,73.25,14.08,11.08,AR06,Area_F,Bicycle,Commute,Clear,Tuesday,8,1,Weekday
P2276,23.26838,77.481742,2025-12-24,22:35,25.06,4.15,9.25,AR06,Area_F,Bicycle,Commute,Clear,Wednesday,22,2,Weekday
P2276,23.18948,77.474085,2026-01-02,11:11,7.89,0.47,5.03,AR09,Area_I,Walking,Leisure,Clear,Friday,11,4,Weekday
P2276,23.237962,77.50115,2025-12-21,12:47,21.47,4.75,13.92,AR06,Area_F,Bicycle,Medical,Cloudy,Sunday,12,6,Weekend
P2276,23.233166,77.474651,2026-02-12,20:02,9.81,6.97,40.77,AR06,Area_F,Bus,Medical,Cloudy,Thursday,20,3,Weekday
P2276,23.256418,77.48107,2026-01-15,17:22,29.98,0.52,1.19,AR06,Area_F,Walking,Commute,Rain,Thursday,17,3,Weekday
P2276,23.193807,77.423278,2026-02-17,06:10,19.0,1.4,4.72,AR08,Area_H,Walking,Work,Clear,Tuesday,6,1,Weekday
P2276,23.22305,77.455336,2026-01-07,11:31,18.01,3.05,13.18,AR06,Area_F,Bicycle,Medical,Cloudy,Wednesday,11,2,Weekday
P2276,23.256241,77.496506,2025-11-04,08:53,11.87,7.81,48.91,AR06,Area_F,Car,Medical,Cloudy,Tuesday,8,1,Weekday
P4188,23.278894,77.412085,2025-11-26,09:25,21.75,18.76,55.49,AR05,Area_E,Car,Leisure,Cloudy,Wednesday,9,2,Weekday
P4188,23.248438,77.422988,2025-11-24,16:34,10.79,1.06,6.6,AR05,Area_E,Walking,Shopping,Clear,Monday,16,0,Weekday
P4188,23.252765,77.488332,2026-02-15,11:24,10.94,3.37,19.54,AR06,Area_F,Bicycle,Commute,Clear,Sunday,11,6,Weekend
P4188,23.264113,77.4664,2025-11-25,17:00,35.03,19.87,40.53,AR06,Area_F,Bus,Medical,Clear,Tuesday,17,1,Weekday
P4188,23.241006,77.461656,2025-11-05,21:11,47.4,19.06,23.64,AR06,Area_F,Bicycle,Medical,Clear,Wednesday,21,2,Weekday
P4188,23.259644,77.413744,2026-01-23,18:01,17.94,10.6,41.46,AR05,Area_E,Car,Commute,Clear,Friday,18,4,Weekday
P4188,23.229237,77.413099,2025-11-11,10:25,14.1,9.48,48.37,AR05,Area_E,Motorbike,Leisure,Rain,Tuesday,10,1,Weekday
P4188,23.221453,77.423814,2026-01-12,14:33,59.61,21.78,27.03,AR05,,Car,Commute,Clear,Monday,14,0,Weekday
P4188,23.244651,77.46723,2026-02-01,14:38,9.38,5.93,38.57,AR06,Area_F,Motorbike,Medical,Clear,Sunday,14,6,Weekend
P4188,23.268068,77.389311,2026-02-18,13:46,32.92,18.35,35.85,AR05,Area_E,,Leisure,Clear,Wednesday,13,2,Weekday
P4188,23.235363,77.483632,2025-12-15,19:55,21.92,15.94,55.92,AR06,Area_F,Car,Unknown,Cloudy,Monday,19,0,Weekday
P4188,23.260003,77.396701,2025-12-18,12:28,24.51,8.81,24.13,AR05,Area_E,Bicycle,,Clear,Thursday,12,3,Weekday
P4188,23.244285,77.400525,2026-02-17,13:48,40.71,12.53,19.08,AR05,Area_E,Bicycle,Commute,Rain,Tuesday,13,1,Weekday
P4188,23.250806,77.421562,2026-01-05,18:20,31.33,21.98,51.41,AR05,Area_E,Car,Social,Clear,Monday,18,0,Weekday
P4188,23.234134,77.471337,2025-12-19,14:40,17.27,17.05,69.36,AR06,Area_F,Motorbike,Medical,Clear,Friday,14,4,Weekday
P4188,23.317001,77.420547,2025-11-02,19:55,45.55,32.3,57.71,AR02,Area_B,Bus,Commute,Clear,Sunday,19,6,Weekend
P4188,23.267874,77.409073,2026-01-01,09:05,23.26,23.34,77.95,AR05,Area_E,Motorbike,Leisure,Clear,Thursday,9,3,Weekday
P4188,23.255078,77.418595,2025-11-05,11:32,19.51,0.65,2.63,AR05,Area_E,Walking,Work,Rain,Wednesday,11,2,Weekday
P4188,23.251959,77.497476,2026-02-01,17:01,24.13,0.54,1.59,AR06,Area_F,Walking,,Clear,Sunday,17,6,Weekend
P4188,23.259358,77.390662,2026-02-09,09:09,22.93,,15.31,AR05,Area_E,Bicycle,,Clear,Monday,9,0,Weekday
P4188,23.193679,77.414017,2025-12-28,11:19,25.56,7.78,24.87,AR08,Area_H,Bicycle,Commute,Cloudy,Sunday,11,6,Weekend
P4188,23.239745,77.477377,2026-01-07,06:28,10.64,0.86,5.84,AR06,Area_F,Walking,Commute,Clear,Wednesday,6,2,Weekday
P4188,23.312216,77.4861,2026-01-05,23:10,23.51,10.88,29.94,AR03,Area_C,Bus,Commute,Cloudy,Monday,23,0,Weekday
P4188,23.251342,77.48702,2025-12-02,05:58,17.01,1.51,5.34,AR06,Area_F,Walking,,Clear,Tuesday,5,1,Weekday
P4188,23.241376,77.481911,2026-01-05,19:27,19.87,14.28,59.58,AR06,Area_F,Car,Commute,Rain,Monday,19,0,Weekday
P4188,23.25699,77.475042,2025-12-12,21:42,54.34,11.78,12.29,AR06,Area_F,Bicycle,Commute,Rain,Friday,21,4,Weekday
P4188,23.241815,77.418234,2026-01-05,17:53,36.75,10.93,17.65,AR05,Area_E,Bicycle,Work,Clear,Monday,17,0,Weekday
P4188,23.250867,77.413805,2025-11-04,12:08,15.51,1.08,5.81,AR05,Area_E,Walking,Leisure,Clear,Tuesday,12,1,Weekday
P4188,23.247736,77.402163,2025-11-10,17:12,16.93,6.1,26.12,AR05,Area_E,Bus,Work,Rain,Monday,17,0,Weekday
P4188,23.259872,77.465935,2026-02-15,17:38,65.69,30.77,35.43,AR06,Area_F,Train,,Rain,Sunday,17,6,Weekend
P4188,23.317639,77.346873,2026-01-25,22:36,40.22,2.26,3.19,AR01,Area_A,Walking,Social,Cloudy,Sunday,22,6,Weekend
P5297,23.309713,77.481341,2025-11-13,20:35,16.48,1.83,6.18,AR03,Area_C,Walking,Education,Cloudy,Thursday,20,3,Weekday
P5297,23.080896,77.617863,2025-11-16,09:07,6.11,3.82,43.95,AR10,Area_J,Bus,Work,Fog,Sunday,9,6,Weekend
P5297,23.075539,77.615218,2026-01-21,17:32,12.58,10.38,68.48,AR10,Area_J,Motorbike,Work,Clear,Wednesday,17,2,Weekday
P5297,23.08032,77.612885,2025-11-19,09:44,19.29,14.37,51.96,AR10,Area_J,Bus,Work,Clear,Wednesday,9,2,Weekday
P5297,23.050138,77.599037,2026-02-15,18:28,6.91,1.41,16.66,AR10,Area_J,Bicycle,Commute,Clear,Sunday,18,6,Weekend
P5297,23.05323,77.6178,2025-11-18,07:50,39.7,18.41,30.98,AR10,Area_J,Motorbike,Work,Cloudy,Tuesday,7,1,Weekday
P5297,23.05357,77.601098,2025-11-21,14:24,17.68,9.9,35.72,AR10,Area_J,Train,Shopping,,Friday,14,4,Weekday
P5297,23.071312,77.605724,2025-12-27,08:56,19.12,1.22,4.13,AR10,Area_J,Walking,Social,Fog,Saturday,8,5,Weekend
P5297,23.060077,77.572447,2026-01-10,18:25,15.86,5.96,22.75,AR10,Area_J,Bicycle,Work,Clear,Saturday,18,5,Weekend
P5297,23.183456,77.463216,2026-02-15,10:13,7.05,0.73,8.81,AR09,Area_I,Bicycle,Social,Clear,Sunday,10,6,Weekend
P5297,23.053414,77.615434,2026-02-12,12:44,52.63,11.75,15.32,AR10,Area_J,Bicycle,Leisure,Clear,Thursday,12,3,Weekday
P5297,23.066364,77.576954,2026-01-15,18:17,11.78,15.08,73.48,AR10,Area_J,Bus,,,Thursday,18,3,Weekday
P5297,23.079512,77.596424,2025-11-30,07:30,20.04,1.06,3.35,AR10,Area_J,Walking,Commute,Clear,Sunday,7,6,Weekend
P5297,23.044522,77.612292,2025-11-06,06:11,18.15,0.71,2.47,AR10,Area_J,Walking,Work,Rain,Thursday,6,3,Weekday
P5297,23.071891,77.608991,2025-12-17,07:09,38.96,5.37,8.0,AR10,Area_J,Bicycle,Leisure,Clear,Wednesday,7,2,Weekday
P5297,23.077687,77.617435,2025-12-14,21:17,10.68,0.19,1.16,AR10,Area_J,Walking,Leisure,Cloudy,Sunday,21,6,Weekend
P5297,23.075442,77.618902,2025-12-11,17:32,18.69,20.49,62.89,AR10,Area_J,Motorbike,,Clear,Thursday,17,3,Weekday
P5297,23.079895,77.614917,2025-12-21,08:37,12.82,4.99,23.69,AR10,Area_J,Bicycle,Shopping,Clear,Sunday,8,6,Weekend
P5297,23.070186,77.608283,2026-02-27,12:11,14.03,0.48,2.78,AR10,Area_J,Walking,Commute,Clear,Friday,12,4,Weekday
P5297,23.079644,77.623706,2026-01-29,01:42,10.23,0.53,3.41,AR10,Area_J,Walking,Social,Cloudy,Thursday,1,3,Weekday
P5297,23.062574,77.631287,2025-12-27,18:39,9.02,10.19,65.46,AR10,,Car,Social,Clear,Saturday,18,5,Weekend
P5297,23.077204,77.586777,2026-01-15,08:14,41.46,1.31,2.0,AR10,Area_J,Walking,Work,Cloudy,Thursday,8,3,Weekday
P5297,23.081855,77.589856,2025-12-30,21:08,28.77,27.12,61.19,AR10,Area_J,Bus,Social,Rain,Tuesday,21,1,Weekday
P5297,23.074599,77.613653,2025-11-20,12:11,14.32,0.75,3.32,AR10,Area_J,Walking,,Fog,Thursday,12,3,Weekday
P5297,23.067666,77.611563,2026-02-12,12:29,26.99,8.7,21.96,AR10,Area_J,Bicycle,Shopping,Cloudy,Thursday,12,3,Weekday
P5297,23.063358,77.614503,2026-01-31,05:04,12.87,2.33,9.9,AR10,Area_J,Bicycle,,Cloudy,Saturday,5,5,Weekend
P5297,23.068241,77.598492,2025-12-03,14:46,19.26,1.5,5.45,AR10,Area_J,Walking,,Clear,Wednesday,14,2,Weekday
P5297,23.062916,77.622418,2025-11-29,16:30,43.22,13.76,22.81,AR10,Area_J,Bicycle,Commute,Cloudy,Saturday,16,5,Weekend
P5297,23.087124,77.594099,2025-12-18,17:28,21.36,17.14,56.74,AR10,Area_J,Car,Commute,Clear,Thursday,17,3,Weekday
P5297,23.327097,77.483077,2026-01-25,13:41,20.95,0.62,2.08,AR03,Area_C,Walking,,Rain,Sunday,13,6,Weekend
P5297,23.076928,77.585807,2025-12-22,10:21,60.2,50.0,76.04,AR10,Area_J,Motorbike,Social,Clear,Monday,10,0,Weekday
P5297,23.0688,77.598289,2025-11-14,13:08,16.63,0.62,2.55,AR10,Area_J,Walking,Work,Cloudy,Friday,13,4,Weekday
P5297,23.063095,77.59915,2026-01-13,10:56,44.87,46.15,62.25,AR10,Area_J,Car,Commute,,Tuesday,10,1,Weekday
P5297,23.06898,77.601665,2025-12-27,12:24,18.5,0.75,3.08,AR10,Area_J,Walking,Work,Clear,Saturday,12,5,Weekend
P5297,23.062699,77.610389,2026-01-30,12:41,20.9,1.19,4.56,AR10,Area_J,Walking,Work,Clear,Friday,12,4,Weekday
P5297,23.056292,77.609046,2026-02-19,18:41,31.37,33.57,68.63,AR10,Area_J,Motorbike,Commute,Rain,Thursday,18,3,Weekday
P3972,23.311385,77.491415,2025-12-28,23:30,15.2,0.62,2.69,AR03,Area_C,Walking,Education,Cloudy,Sunday,23,6,Weekend
P3972,23.318605,77.46071,2026-01-29,13:25,29.57,12.91,24.1,AR03,Area_C,,Education,Cloudy,Thursday,13,3,Weekday
P3972,23.32241,77.418734,2026-02-19,19:47,15.26,10.5,40.93,AR02,Area_B,Car,Commute,Clear,Thursday,19,3,Weekday
P3972,23.326221,77.424018,2026-02-11,16:39,40.31,2.26,3.72,AR02,Area_B,Walking,Shopping,Cloudy,Wednesday,16,2,Weekday
P3972,23.3229,77.465346,2026-01-20,18:42,15.42,0.53,2.77,AR03,Area_C,Walking,Social,Cloudy,Tuesday,18,1,Weekday
P3972,23.309161,77.401601,2025-11-20,16:40,83.74,33.8,26.05,AR02,Area_B,Motorbike,,Clear,Thursday,16,3,Weekday
P3972,23.218326,77.480235,2025-11-15,08:43,19.67,4.65,16.3,AR06,Area_F,Bicycle,Medical,Cloudy,Saturday,8,5,Weekend
P3972,23.260801,77.495121,2025-12-29,12:49,16.57,1.41,5.37,AR06,Area_F,Walking,Medical,Clear,Monday,12,0,Weekday
P3972,23.303729,77.492515,2026-01-20,21:47,2.01,0.1,2.91,AR03,Area_C,Walking,Commute,Clear,Tuesday,21,1,Weekday
P5027,23.323329,77.405672,2025-12-07,21:40,13.68,,11.37,AR02,Area_B,Bicycle,Work,Cloudy,Sunday,21,6,Weekend
P5027,23.316642,77.414115,2026-01-27,11:38,37.75,5.01,9.8,AR02,Area_B,Bicycle,Work,Clear,Tuesday,11,1,Weekday
P5027,23.254171,77.399669,2025-12-03,09:44,17.85,0.48,2.22,AR05,Area_E,Walking,Commute,,Wednesday,9,2,Weekday
P5027,23.317332,77.344685,2025-12-16,19:26,15.2,10.92,56.4,AR01,Area_A,Car,Commute,Clear,Tuesday,19,1,Weekday
P5027,23.323339,77.342257,2025-12-06,07:24,22.83,1.33,4.35,AR01,Area_A,Walking,Social,Cloudy,Saturday,7,5,Weekend
P5027,23.30732,77.413982,2026-02-26,14:44,17.82,1.91,6.67,AR02,Area_B,Walking,,Clear,Thursday,14,3,Weekday
P5027,23.345491,77.409254,2026-01-15,08:55,5.98,4.56,47.58,AR02,Area_B,Car,Shopping,Clear,Thursday,8,3,Weekday
P5027,23.318068,77.348867,2025-11-21,07:01,17.93,14.83,49.13,AR01,Area_A,Motorbike,Leisure,Cloudy,Friday,7,4,Weekday
P5027,23.245036,77.333104,2026-01-23,22:56,24.71,0.97,3.34,AR04,Area_D,Walking,Commute,Clear,Friday,22,4,Weekday
P5027,23.328155,77.403741,2026-01-23,16:58,18.99,3.27,13.14,AR02,Area_B,Bicycle,Shopping,Rain,Friday,16,4,Weekday
